"Notes"	"Age"	"Age Code"	"State"	"State Code"	"Year"	"Year Code"	Projected Populations
	"42 years"	"42"	"Pennsylvania"	"42"	"2004"	"2004"	190919
	"42 years"	"42"	"Pennsylvania"	"42"	"2005"	"2005"	187472
	"42 years"	"42"	"Pennsylvania"	"42"	"2006"	"2006"	187710
	"42 years"	"42"	"Pennsylvania"	"42"	"2007"	"2007"	184139
	"42 years"	"42"	"Pennsylvania"	"42"	"2008"	"2008"	172825
	"42 years"	"42"	"Pennsylvania"	"42"	"2009"	"2009"	167343
	"42 years"	"42"	"Pennsylvania"	"42"	"2010"	"2010"	164376
	"42 years"	"42"	"Rhode Island"	"44"	"2004"	"2004"	17165
	"42 years"	"42"	"Rhode Island"	"44"	"2005"	"2005"	16837
	"42 years"	"42"	"Rhode Island"	"44"	"2006"	"2006"	16977
	"42 years"	"42"	"Rhode Island"	"44"	"2007"	"2007"	16768
	"42 years"	"42"	"Rhode Island"	"44"	"2008"	"2008"	15768
	"42 years"	"42"	"Rhode Island"	"44"	"2009"	"2009"	15055
	"42 years"	"42"	"Rhode Island"	"44"	"2010"	"2010"	14917
	"42 years"	"42"	"South Carolina"	"45"	"2004"	"2004"	63633
	"42 years"	"42"	"South Carolina"	"45"	"2005"	"2005"	63888
	"42 years"	"42"	"South Carolina"	"45"	"2006"	"2006"	65135
	"42 years"	"42"	"South Carolina"	"45"	"2007"	"2007"	63507
	"42 years"	"42"	"South Carolina"	"45"	"2008"	"2008"	59566
	"42 years"	"42"	"South Carolina"	"45"	"2009"	"2009"	57372
	"42 years"	"42"	"South Carolina"	"45"	"2010"	"2010"	57670
	"42 years"	"42"	"South Dakota"	"46"	"2004"	"2004"	11611
	"42 years"	"42"	"South Dakota"	"46"	"2005"	"2005"	11334
	"42 years"	"42"	"South Dakota"	"46"	"2006"	"2006"	10880
	"42 years"	"42"	"South Dakota"	"46"	"2007"	"2007"	10279
	"42 years"	"42"	"South Dakota"	"46"	"2008"	"2008"	9506
	"42 years"	"42"	"South Dakota"	"46"	"2009"	"2009"	8990
	"42 years"	"42"	"South Dakota"	"46"	"2010"	"2010"	8878
	"42 years"	"42"	"Tennessee"	"47"	"2004"	"2004"	90877
	"42 years"	"42"	"Tennessee"	"47"	"2005"	"2005"	91549
	"42 years"	"42"	"Tennessee"	"47"	"2006"	"2006"	93003
	"42 years"	"42"	"Tennessee"	"47"	"2007"	"2007"	91266
	"42 years"	"42"	"Tennessee"	"47"	"2008"	"2008"	85502
	"42 years"	"42"	"Tennessee"	"47"	"2009"	"2009"	82738
	"42 years"	"42"	"Tennessee"	"47"	"2010"	"2010"	82903
	"42 years"	"42"	"Texas"	"48"	"2004"	"2004"	341410
	"42 years"	"42"	"Texas"	"48"	"2005"	"2005"	342738
	"42 years"	"42"	"Texas"	"48"	"2006"	"2006"	340844
	"42 years"	"42"	"Texas"	"48"	"2007"	"2007"	336049
	"42 years"	"42"	"Texas"	"48"	"2008"	"2008"	319131
	"42 years"	"42"	"Texas"	"48"	"2009"	"2009"	314414
	"42 years"	"42"	"Texas"	"48"	"2010"	"2010"	320366
	"42 years"	"42"	"Utah"	"49"	"2004"	"2004"	30659
	"42 years"	"42"	"Utah"	"49"	"2005"	"2005"	30304
	"42 years"	"42"	"Utah"	"49"	"2006"	"2006"	29704
	"42 years"	"42"	"Utah"	"49"	"2007"	"2007"	29165
	"42 years"	"42"	"Utah"	"49"	"2008"	"2008"	28476
	"42 years"	"42"	"Utah"	"49"	"2009"	"2009"	28955
	"42 years"	"42"	"Utah"	"49"	"2010"	"2010"	29674
	"42 years"	"42"	"Vermont"	"50"	"2004"	"2004"	10122
	"42 years"	"42"	"Vermont"	"50"	"2005"	"2005"	9944
	"42 years"	"42"	"Vermont"	"50"	"2006"	"2006"	9856
	"42 years"	"42"	"Vermont"	"50"	"2007"	"2007"	9499
	"42 years"	"42"	"Vermont"	"50"	"2008"	"2008"	8930
	"42 years"	"42"	"Vermont"	"50"	"2009"	"2009"	8512
	"42 years"	"42"	"Vermont"	"50"	"2010"	"2010"	8234
	"42 years"	"42"	"Virginia"	"51"	"2004"	"2004"	122932
	"42 years"	"42"	"Virginia"	"51"	"2005"	"2005"	123778
	"42 years"	"42"	"Virginia"	"51"	"2006"	"2006"	124403
	"42 years"	"42"	"Virginia"	"51"	"2007"	"2007"	121827
	"42 years"	"42"	"Virginia"	"51"	"2008"	"2008"	113856
	"42 years"	"42"	"Virginia"	"51"	"2009"	"2009"	110749
	"42 years"	"42"	"Virginia"	"51"	"2010"	"2010"	109980
	"42 years"	"42"	"Washington"	"53"	"2004"	"2004"	98336
	"42 years"	"42"	"Washington"	"53"	"2005"	"2005"	97420
	"42 years"	"42"	"Washington"	"53"	"2006"	"2006"	96289
	"42 years"	"42"	"Washington"	"53"	"2007"	"2007"	94243
	"42 years"	"42"	"Washington"	"53"	"2008"	"2008"	88322
	"42 years"	"42"	"Washington"	"53"	"2009"	"2009"	87239
	"42 years"	"42"	"Washington"	"53"	"2010"	"2010"	89232
	"42 years"	"42"	"West Virginia"	"54"	"2004"	"2004"	26156
	"42 years"	"42"	"West Virginia"	"54"	"2005"	"2005"	25840
	"42 years"	"42"	"West Virginia"	"54"	"2006"	"2006"	25826
	"42 years"	"42"	"West Virginia"	"54"	"2007"	"2007"	25415
	"42 years"	"42"	"West Virginia"	"54"	"2008"	"2008"	23966
	"42 years"	"42"	"West Virginia"	"54"	"2009"	"2009"	23492
	"42 years"	"42"	"West Virginia"	"54"	"2010"	"2010"	23521
	"42 years"	"42"	"Wisconsin"	"55"	"2004"	"2004"	88874
	"42 years"	"42"	"Wisconsin"	"55"	"2005"	"2005"	87178
	"42 years"	"42"	"Wisconsin"	"55"	"2006"	"2006"	86143
	"42 years"	"42"	"Wisconsin"	"55"	"2007"	"2007"	84242
	"42 years"	"42"	"Wisconsin"	"55"	"2008"	"2008"	79910
	"42 years"	"42"	"Wisconsin"	"55"	"2009"	"2009"	77272
	"42 years"	"42"	"Wisconsin"	"55"	"2010"	"2010"	75324
	"42 years"	"42"	"Wyoming"	"56"	"2004"	"2004"	7552
	"42 years"	"42"	"Wyoming"	"56"	"2005"	"2005"	7160
	"42 years"	"42"	"Wyoming"	"56"	"2006"	"2006"	6901
	"42 years"	"42"	"Wyoming"	"56"	"2007"	"2007"	6507
	"42 years"	"42"	"Wyoming"	"56"	"2008"	"2008"	5988
	"42 years"	"42"	"Wyoming"	"56"	"2009"	"2009"	5744
	"42 years"	"42"	"Wyoming"	"56"	"2010"	"2010"	5890
	"43 years"	"43"	"Alabama"	"01"	"2004"	"2004"	68717
	"43 years"	"43"	"Alabama"	"01"	"2005"	"2005"	67658
	"43 years"	"43"	"Alabama"	"01"	"2006"	"2006"	66721
	"43 years"	"43"	"Alabama"	"01"	"2007"	"2007"	66651
	"43 years"	"43"	"Alabama"	"01"	"2008"	"2008"	65652
	"43 years"	"43"	"Alabama"	"01"	"2009"	"2009"	60962
	"43 years"	"43"	"Alabama"	"01"	"2010"	"2010"	58225
	"43 years"	"43"	"Alaska"	"02"	"2004"	"2004"	11290
	"43 years"	"43"	"Alaska"	"02"	"2005"	"2005"	10951
	"43 years"	"43"	"Alaska"	"02"	"2006"	"2006"	10624
	"43 years"	"43"	"Alaska"	"02"	"2007"	"2007"	10317
	"43 years"	"43"	"Alaska"	"02"	"2008"	"2008"	9888
	"43 years"	"43"	"Alaska"	"02"	"2009"	"2009"	9082
	"43 years"	"43"	"Alaska"	"02"	"2010"	"2010"	8614
	"43 years"	"43"	"Arizona"	"04"	"2004"	"2004"	82162
	"43 years"	"43"	"Arizona"	"04"	"2005"	"2005"	83440
	"43 years"	"43"	"Arizona"	"04"	"2006"	"2006"	83187
	"43 years"	"43"	"Arizona"	"04"	"2007"	"2007"	84524
	"43 years"	"43"	"Arizona"	"04"	"2008"	"2008"	84607
	"43 years"	"43"	"Arizona"	"04"	"2009"	"2009"	80083
	"43 years"	"43"	"Arizona"	"04"	"2010"	"2010"	79830
	"43 years"	"43"	"Arkansas"	"05"	"2004"	"2004"	40439
	"43 years"	"43"	"Arkansas"	"05"	"2005"	"2005"	40178
	"43 years"	"43"	"Arkansas"	"05"	"2006"	"2006"	40611
	"43 years"	"43"	"Arkansas"	"05"	"2007"	"2007"	40634
	"43 years"	"43"	"Arkansas"	"05"	"2008"	"2008"	39574
	"43 years"	"43"	"Arkansas"	"05"	"2009"	"2009"	36506
	"43 years"	"43"	"Arkansas"	"05"	"2010"	"2010"	35178
	"43 years"	"43"	"California"	"06"	"2004"	"2004"	556532
	"43 years"	"43"	"California"	"06"	"2005"	"2005"	554656
	"43 years"	"43"	"California"	"06"	"2006"	"2006"	555050
	"43 years"	"43"	"California"	"06"	"2007"	"2007"	558352
	"43 years"	"43"	"California"	"06"	"2008"	"2008"	555244
	"43 years"	"43"	"California"	"06"	"2009"	"2009"	521915
	"43 years"	"43"	"California"	"06"	"2010"	"2010"	512364
	"43 years"	"43"	"Colorado"	"08"	"2004"	"2004"	74943
	"43 years"	"43"	"Colorado"	"08"	"2005"	"2005"	73797
	"43 years"	"43"	"Colorado"	"08"	"2006"	"2006"	72054
	"43 years"	"43"	"Colorado"	"08"	"2007"	"2007"	71068
	"43 years"	"43"	"Colorado"	"08"	"2008"	"2008"	69300
	"43 years"	"43"	"Colorado"	"08"	"2009"	"2009"	64456
	"43 years"	"43"	"Colorado"	"08"	"2010"	"2010"	63574
	"43 years"	"43"	"Connecticut"	"09"	"2004"	"2004"	59897
	"43 years"	"43"	"Connecticut"	"09"	"2005"	"2005"	59120
	"43 years"	"43"	"Connecticut"	"09"	"2006"	"2006"	58269
	"43 years"	"43"	"Connecticut"	"09"	"2007"	"2007"	59376
	"43 years"	"43"	"Connecticut"	"09"	"2008"	"2008"	58698
	"43 years"	"43"	"Connecticut"	"09"	"2009"	"2009"	55374
	"43 years"	"43"	"Connecticut"	"09"	"2010"	"2010"	52390
	"43 years"	"43"	"Delaware"	"10"	"2004"	"2004"	13304
	"43 years"	"43"	"Delaware"	"10"	"2005"	"2005"	13427
	"43 years"	"43"	"Delaware"	"10"	"2006"	"2006"	13473
	"43 years"	"43"	"Delaware"	"10"	"2007"	"2007"	13376
	"43 years"	"43"	"Delaware"	"10"	"2008"	"2008"	13177
	"43 years"	"43"	"Delaware"	"10"	"2009"	"2009"	12626
	"43 years"	"43"	"Delaware"	"10"	"2010"	"2010"	12232
	"43 years"	"43"	"District of Columbia"	"11"	"2004"	"2004"	7838
	"43 years"	"43"	"District of Columbia"	"11"	"2005"	"2005"	7424
	"43 years"	"43"	"District of Columbia"	"11"	"2006"	"2006"	7461
	"43 years"	"43"	"District of Columbia"	"11"	"2007"	"2007"	7602
	"43 years"	"43"	"District of Columbia"	"11"	"2008"	"2008"	7511
	"43 years"	"43"	"District of Columbia"	"11"	"2009"	"2009"	6747
	"43 years"	"43"	"District of Columbia"	"11"	"2010"	"2010"	6290
	"43 years"	"43"	"Florida"	"12"	"2004"	"2004"	265828
	"43 years"	"43"	"Florida"	"12"	"2005"	"2005"	266788
	"43 years"	"43"	"Florida"	"12"	"2006"	"2006"	269507
	"43 years"	"43"	"Florida"	"12"	"2007"	"2007"	272655
	"43 years"	"43"	"Florida"	"12"	"2008"	"2008"	269635
	"43 years"	"43"	"Florida"	"12"	"2009"	"2009"	253334
	"43 years"	"43"	"Florida"	"12"	"2010"	"2010"	245536
	"43 years"	"43"	"Georgia"	"13"	"2004"	"2004"	140064
	"43 years"	"43"	"Georgia"	"13"	"2005"	"2005"	140975
	"43 years"	"43"	"Georgia"	"13"	"2006"	"2006"	142174
	"43 years"	"43"	"Georgia"	"13"	"2007"	"2007"	145755
	"43 years"	"43"	"Georgia"	"13"	"2008"	"2008"	145678
	"43 years"	"43"	"Georgia"	"13"	"2009"	"2009"	138270
	"43 years"	"43"	"Georgia"	"13"	"2010"	"2010"	135071
	"43 years"	"43"	"Hawaii"	"15"	"2004"	"2004"	18798
	"43 years"	"43"	"Hawaii"	"15"	"2005"	"2005"	18652
	"43 years"	"43"	"Hawaii"	"15"	"2006"	"2006"	18452
	"43 years"	"43"	"Hawaii"	"15"	"2007"	"2007"	17915
	"43 years"	"43"	"Hawaii"	"15"	"2008"	"2008"	17550
	"43 years"	"43"	"Hawaii"	"15"	"2009"	"2009"	16107
	"43 years"	"43"	"Hawaii"	"15"	"2010"	"2010"	15553
	"43 years"	"43"	"Idaho"	"16"	"2004"	"2004"	20288
	"43 years"	"43"	"Idaho"	"16"	"2005"	"2005"	20135
	"43 years"	"43"	"Idaho"	"16"	"2006"	"2006"	19730
	"43 years"	"43"	"Idaho"	"16"	"2007"	"2007"	19102
	"43 years"	"43"	"Idaho"	"16"	"2008"	"2008"	18688
	"43 years"	"43"	"Idaho"	"16"	"2009"	"2009"	17961
	"43 years"	"43"	"Idaho"	"16"	"2010"	"2010"	17840
	"43 years"	"43"	"Illinois"	"17"	"2004"	"2004"	199066
	"43 years"	"43"	"Illinois"	"17"	"2005"	"2005"	195216
	"43 years"	"43"	"Illinois"	"17"	"2006"	"2006"	192215
	"43 years"	"43"	"Illinois"	"17"	"2007"	"2007"	191580
	"43 years"	"43"	"Illinois"	"17"	"2008"	"2008"	189900
	"43 years"	"43"	"Illinois"	"17"	"2009"	"2009"	177355
	"43 years"	"43"	"Illinois"	"17"	"2010"	"2010"	172798
	"43 years"	"43"	"Indiana"	"18"	"2004"	"2004"	97008
	"43 years"	"43"	"Indiana"	"18"	"2005"	"2005"	95234
	"43 years"	"43"	"Indiana"	"18"	"2006"	"2006"	94232
	"43 years"	"43"	"Indiana"	"18"	"2007"	"2007"	94700
	"43 years"	"43"	"Indiana"	"18"	"2008"	"2008"	92257
	"43 years"	"43"	"Indiana"	"18"	"2009"	"2009"	86025
	"43 years"	"43"	"Indiana"	"18"	"2010"	"2010"	83636
	"43 years"	"43"	"Iowa"	"19"	"2004"	"2004"	45517
	"43 years"	"43"	"Iowa"	"19"	"2005"	"2005"	44340
	"43 years"	"43"	"Iowa"	"19"	"2006"	"2006"	43161
	"43 years"	"43"	"Iowa"	"19"	"2007"	"2007"	42334
	"43 years"	"43"	"Iowa"	"19"	"2008"	"2008"	40803
	"43 years"	"43"	"Iowa"	"19"	"2009"	"2009"	38399
	"43 years"	"43"	"Iowa"	"19"	"2010"	"2010"	37221
	"43 years"	"43"	"Kansas"	"20"	"2004"	"2004"	42824
	"43 years"	"43"	"Kansas"	"20"	"2005"	"2005"	41926
	"43 years"	"43"	"Kansas"	"20"	"2006"	"2006"	41024
	"43 years"	"43"	"Kansas"	"20"	"2007"	"2007"	39944
	"43 years"	"43"	"Kansas"	"20"	"2008"	"2008"	38101
	"43 years"	"43"	"Kansas"	"20"	"2009"	"2009"	35301
	"43 years"	"43"	"Kansas"	"20"	"2010"	"2010"	33637
	"43 years"	"43"	"Kentucky"	"21"	"2004"	"2004"	64495
	"43 years"	"43"	"Kentucky"	"21"	"2005"	"2005"	63819
	"43 years"	"43"	"Kentucky"	"21"	"2006"	"2006"	63679
	"43 years"	"43"	"Kentucky"	"21"	"2007"	"2007"	63923
	"43 years"	"43"	"Kentucky"	"21"	"2008"	"2008"	62920
	"43 years"	"43"	"Kentucky"	"21"	"2009"	"2009"	58555
	"43 years"	"43"	"Kentucky"	"21"	"2010"	"2010"	56372
	"43 years"	"43"	"Louisiana"	"22"	"2004"	"2004"	68333
	"43 years"	"43"	"Louisiana"	"22"	"2005"	"2005"	67163
	"43 years"	"43"	"Louisiana"	"22"	"2006"	"2006"	66110
	"43 years"	"43"	"Louisiana"	"22"	"2007"	"2007"	65334
	"43 years"	"43"	"Louisiana"	"22"	"2008"	"2008"	63561
	"43 years"	"43"	"Louisiana"	"22"	"2009"	"2009"	59303
	"43 years"	"43"	"Louisiana"	"22"	"2010"	"2010"	57093
	"43 years"	"43"	"Maine"	"23"	"2004"	"2004"	22112
	"43 years"	"43"	"Maine"	"23"	"2005"	"2005"	21799
	"43 years"	"43"	"Maine"	"23"	"2006"	"2006"	21403
	"43 years"	"43"	"Maine"	"23"	"2007"	"2007"	20987
	"43 years"	"43"	"Maine"	"23"	"2008"	"2008"	20376
	"43 years"	"43"	"Maine"	"23"	"2009"	"2009"	19127
	"43 years"	"43"	"Maine"	"23"	"2010"	"2010"	18672
	"43 years"	"43"	"Maryland"	"24"	"2004"	"2004"	93706
	"43 years"	"43"	"Maryland"	"24"	"2005"	"2005"	93198
	"43 years"	"43"	"Maryland"	"24"	"2006"	"2006"	93486
	"43 years"	"43"	"Maryland"	"24"	"2007"	"2007"	94903
	"43 years"	"43"	"Maryland"	"24"	"2008"	"2008"	93014
	"43 years"	"43"	"Maryland"	"24"	"2009"	"2009"	87099
	"43 years"	"43"	"Maryland"	"24"	"2010"	"2010"	84028
	"43 years"	"43"	"Massachusetts"	"25"	"2004"	"2004"	107301
	"43 years"	"43"	"Massachusetts"	"25"	"2005"	"2005"	106506
	"43 years"	"43"	"Massachusetts"	"25"	"2006"	"2006"	106373
	"43 years"	"43"	"Massachusetts"	"25"	"2007"	"2007"	107397
	"43 years"	"43"	"Massachusetts"	"25"	"2008"	"2008"	106578
	"43 years"	"43"	"Massachusetts"	"25"	"2009"	"2009"	100820
	"43 years"	"43"	"Massachusetts"	"25"	"2010"	"2010"	97329
	"43 years"	"43"	"Michigan"	"26"	"2004"	"2004"	160624
	"43 years"	"43"	"Michigan"	"26"	"2005"	"2005"	158602
	"43 years"	"43"	"Michigan"	"26"	"2006"	"2006"	157006
	"43 years"	"43"	"Michigan"	"26"	"2007"	"2007"	157403
	"43 years"	"43"	"Michigan"	"26"	"2008"	"2008"	153421
	"43 years"	"43"	"Michigan"	"26"	"2009"	"2009"	145698
	"43 years"	"43"	"Michigan"	"26"	"2010"	"2010"	142756
	"43 years"	"43"	"Minnesota"	"27"	"2004"	"2004"	85829
	"43 years"	"43"	"Minnesota"	"27"	"2005"	"2005"	84192
	"43 years"	"43"	"Minnesota"	"27"	"2006"	"2006"	83100
	"43 years"	"43"	"Minnesota"	"27"	"2007"	"2007"	81298
	"43 years"	"43"	"Minnesota"	"27"	"2008"	"2008"	78895
	"43 years"	"43"	"Minnesota"	"27"	"2009"	"2009"	74272
	"43 years"	"43"	"Minnesota"	"27"	"2010"	"2010"	71740
	"43 years"	"43"	"Mississippi"	"28"	"2004"	"2004"	43136
	"43 years"	"43"	"Mississippi"	"28"	"2005"	"2005"	42814
	"43 years"	"43"	"Mississippi"	"28"	"2006"	"2006"	42577
	"43 years"	"43"	"Mississippi"	"28"	"2007"	"2007"	42285
	"43 years"	"43"	"Mississippi"	"28"	"2008"	"2008"	41360
	"43 years"	"43"	"Mississippi"	"28"	"2009"	"2009"	38340
	"43 years"	"43"	"Mississippi"	"28"	"2010"	"2010"	37158
	"43 years"	"43"	"Missouri"	"29"	"2004"	"2004"	91147
	"43 years"	"43"	"Missouri"	"29"	"2005"	"2005"	89706
	"43 years"	"43"	"Missouri"	"29"	"2006"	"2006"	88032
	"43 years"	"43"	"Missouri"	"29"	"2007"	"2007"	86536
	"43 years"	"43"	"Missouri"	"29"	"2008"	"2008"	83546
	"43 years"	"43"	"Missouri"	"29"	"2009"	"2009"	76749
	"43 years"	"43"	"Missouri"	"29"	"2010"	"2010"	74179
	"43 years"	"43"	"Montana"	"30"	"2004"	"2004"	14437
	"43 years"	"43"	"Montana"	"30"	"2005"	"2005"	13994
	"43 years"	"43"	"Montana"	"30"	"2006"	"2006"	13445
	"43 years"	"43"	"Montana"	"30"	"2007"	"2007"	12952
	"43 years"	"43"	"Montana"	"30"	"2008"	"2008"	12264
	"43 years"	"43"	"Montana"	"30"	"2009"	"2009"	11331
	"43 years"	"43"	"Montana"	"30"	"2010"	"2010"	11104
	"43 years"	"43"	"Nebraska"	"31"	"2004"	"2004"	26858
	"43 years"	"43"	"Nebraska"	"31"	"2005"	"2005"	26340
	"43 years"	"43"	"Nebraska"	"31"	"2006"	"2006"	25668
	"43 years"	"43"	"Nebraska"	"31"	"2007"	"2007"	24744
	"43 years"	"43"	"Nebraska"	"31"	"2008"	"2008"	23539
	"43 years"	"43"	"Nebraska"	"31"	"2009"	"2009"	21961
	"43 years"	"43"	"Nebraska"	"31"	"2010"	"2010"	21261
	"43 years"	"43"	"Nevada"	"32"	"2004"	"2004"	36259
	"43 years"	"43"	"Nevada"	"32"	"2005"	"2005"	37079
	"43 years"	"43"	"Nevada"	"32"	"2006"	"2006"	37653
	"43 years"	"43"	"Nevada"	"32"	"2007"	"2007"	38897
	"43 years"	"43"	"Nevada"	"32"	"2008"	"2008"	39374
	"43 years"	"43"	"Nevada"	"32"	"2009"	"2009"	38250
	"43 years"	"43"	"Nevada"	"32"	"2010"	"2010"	38429
	"43 years"	"43"	"New Hampshire"	"33"	"2004"	"2004"	23414
	"43 years"	"43"	"New Hampshire"	"33"	"2005"	"2005"	22826
	"43 years"	"43"	"New Hampshire"	"33"	"2006"	"2006"	22762
	"43 years"	"43"	"New Hampshire"	"33"	"2007"	"2007"	22458
	"43 years"	"43"	"New Hampshire"	"33"	"2008"	"2008"	21853
	"43 years"	"43"	"New Hampshire"	"33"	"2009"	"2009"	20435
	"43 years"	"43"	"New Hampshire"	"33"	"2010"	"2010"	19761
	"43 years"	"43"	"New Jersey"	"34"	"2004"	"2004"	147388
	"43 years"	"43"	"New Jersey"	"34"	"2005"	"2005"	146955
	"43 years"	"43"	"New Jersey"	"34"	"2006"	"2006"	147333
	"43 years"	"43"	"New Jersey"	"34"	"2007"	"2007"	149100
	"43 years"	"43"	"New Jersey"	"34"	"2008"	"2008"	148619
	"43 years"	"43"	"New Jersey"	"34"	"2009"	"2009"	141010
	"43 years"	"43"	"New Jersey"	"34"	"2010"	"2010"	135800
	"43 years"	"43"	"New Mexico"	"35"	"2004"	"2004"	28832
	"43 years"	"43"	"New Mexico"	"35"	"2005"	"2005"	28394
	"43 years"	"43"	"New Mexico"	"35"	"2006"	"2006"	27929
	"43 years"	"43"	"New Mexico"	"35"	"2007"	"2007"	26964
	"43 years"	"43"	"New Mexico"	"35"	"2008"	"2008"	26229
	"43 years"	"43"	"New Mexico"	"35"	"2009"	"2009"	23915
	"43 years"	"43"	"New Mexico"	"35"	"2010"	"2010"	23040
	"43 years"	"43"	"New York"	"36"	"2004"	"2004"	306718
	"43 years"	"43"	"New York"	"36"	"2005"	"2005"	301773
	"43 years"	"43"	"New York"	"36"	"2006"	"2006"	302912
	"43 years"	"43"	"New York"	"36"	"2007"	"2007"	305627
	"43 years"	"43"	"New York"	"36"	"2008"	"2008"	304558
	"43 years"	"43"	"New York"	"36"	"2009"	"2009"	284701
	"43 years"	"43"	"New York"	"36"	"2010"	"2010"	271376
	"43 years"	"43"	"North Carolina"	"37"	"2004"	"2004"	134296
	"43 years"	"43"	"North Carolina"	"37"	"2005"	"2005"	134985
	"43 years"	"43"	"North Carolina"	"37"	"2006"	"2006"	135917
	"43 years"	"43"	"North Carolina"	"37"	"2007"	"2007"	137145
	"43 years"	"43"	"North Carolina"	"37"	"2008"	"2008"	135932
	"43 years"	"43"	"North Carolina"	"37"	"2009"	"2009"	129259
	"43 years"	"43"	"North Carolina"	"37"	"2010"	"2010"	128149
	"43 years"	"43"	"North Dakota"	"38"	"2004"	"2004"	9753
	"43 years"	"43"	"North Dakota"	"38"	"2005"	"2005"	9423
	"43 years"	"43"	"North Dakota"	"38"	"2006"	"2006"	9090
	"43 years"	"43"	"North Dakota"	"38"	"2007"	"2007"	8586
	"43 years"	"43"	"North Dakota"	"38"	"2008"	"2008"	8157
	"43 years"	"43"	"North Dakota"	"38"	"2009"	"2009"	7371
	"43 years"	"43"	"North Dakota"	"38"	"2010"	"2010"	7068
	"43 years"	"43"	"Ohio"	"39"	"2004"	"2004"	180354
	"43 years"	"43"	"Ohio"	"39"	"2005"	"2005"	175759
	"43 years"	"43"	"Ohio"	"39"	"2006"	"2006"	172075
	"43 years"	"43"	"Ohio"	"39"	"2007"	"2007"	171318
	"43 years"	"43"	"Ohio"	"39"	"2008"	"2008"	167853
	"43 years"	"43"	"Ohio"	"39"	"2009"	"2009"	157072
	"43 years"	"43"	"Ohio"	"39"	"2010"	"2010"	152150
	"43 years"	"43"	"Oklahoma"	"40"	"2004"	"2004"	52994
	"43 years"	"43"	"Oklahoma"	"40"	"2005"	"2005"	52117
	"43 years"	"43"	"Oklahoma"	"40"	"2006"	"2006"	51352
	"43 years"	"43"	"Oklahoma"	"40"	"2007"	"2007"	49869
	"43 years"	"43"	"Oklahoma"	"40"	"2008"	"2008"	47469
	"43 years"	"43"	"Oklahoma"	"40"	"2009"	"2009"	43651
	"43 years"	"43"	"Oklahoma"	"40"	"2010"	"2010"	42389
	"43 years"	"43"	"Oregon"	"41"	"2004"	"2004"	53802
	"43 years"	"43"	"Oregon"	"41"	"2005"	"2005"	52744
	"43 years"	"43"	"Oregon"	"41"	"2006"	"2006"	51737
	"43 years"	"43"	"Oregon"	"41"	"2007"	"2007"	51072
	"43 years"	"43"	"Oregon"	"41"	"2008"	"2008"	50311
	"43 years"	"43"	"Oregon"	"41"	"2009"	"2009"	48465
	"43 years"	"43"	"Oregon"	"41"	"2010"	"2010"	48295
	"43 years"	"43"	"Pennsylvania"	"42"	"2004"	"2004"	196030
	"43 years"	"43"	"Pennsylvania"	"42"	"2005"	"2005"	190775
	"43 years"	"43"	"Pennsylvania"	"42"	"2006"	"2006"	187322
	"43 years"	"43"	"Pennsylvania"	"42"	"2007"	"2007"	187547
	"43 years"	"43"	"Pennsylvania"	"42"	"2008"	"2008"	183972
	"43 years"	"43"	"Pennsylvania"	"42"	"2009"	"2009"	172667
	"43 years"	"43"	"Pennsylvania"	"42"	"2010"	"2010"	167173
	"43 years"	"43"	"Rhode Island"	"44"	"2004"	"2004"	17305
	"43 years"	"43"	"Rhode Island"	"44"	"2005"	"2005"	17150
	"43 years"	"43"	"Rhode Island"	"44"	"2006"	"2006"	16816
	"43 years"	"43"	"Rhode Island"	"44"	"2007"	"2007"	16953
	"43 years"	"43"	"Rhode Island"	"44"	"2008"	"2008"	16747
	"43 years"	"43"	"Rhode Island"	"44"	"2009"	"2009"	15741
	"43 years"	"43"	"Rhode Island"	"44"	"2010"	"2010"	15030
	"43 years"	"43"	"South Carolina"	"45"	"2004"	"2004"	63926
	"43 years"	"43"	"South Carolina"	"45"	"2005"	"2005"	63894
	"43 years"	"43"	"South Carolina"	"45"	"2006"	"2006"	64138
	"43 years"	"43"	"South Carolina"	"45"	"2007"	"2007"	65375
	"43 years"	"43"	"South Carolina"	"45"	"2008"	"2008"	63741
	"43 years"	"43"	"South Carolina"	"45"	"2009"	"2009"	59800
	"43 years"	"43"	"South Carolina"	"45"	"2010"	"2010"	57612
	"43 years"	"43"	"South Dakota"	"46"	"2004"	"2004"	11731
	"43 years"	"43"	"South Dakota"	"46"	"2005"	"2005"	11596
	"43 years"	"43"	"South Dakota"	"46"	"2006"	"2006"	11321
	"43 years"	"43"	"South Dakota"	"46"	"2007"	"2007"	10866
	"43 years"	"43"	"South Dakota"	"46"	"2008"	"2008"	10261
	"43 years"	"43"	"South Dakota"	"46"	"2009"	"2009"	9488
	"43 years"	"43"	"South Dakota"	"46"	"2010"	"2010"	8972
	"43 years"	"43"	"Tennessee"	"47"	"2004"	"2004"	91146
	"43 years"	"43"	"Tennessee"	"47"	"2005"	"2005"	91011
	"43 years"	"43"	"Tennessee"	"47"	"2006"	"2006"	91688
	"43 years"	"43"	"Tennessee"	"47"	"2007"	"2007"	93142
	"43 years"	"43"	"Tennessee"	"47"	"2008"	"2008"	91406
	"43 years"	"43"	"Tennessee"	"47"	"2009"	"2009"	85665
	"43 years"	"43"	"Tennessee"	"47"	"2010"	"2010"	82912
