"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Month"	"Month Code"	Births
	"Ohio"	"39"	"2003"	"2003"	"February"	"2"	11322
	"Ohio"	"39"	"2003"	"2003"	"March"	"3"	12505
	"Ohio"	"39"	"2003"	"2003"	"April"	"4"	12216
	"Ohio"	"39"	"2003"	"2003"	"May"	"5"	12810
	"Ohio"	"39"	"2003"	"2003"	"June"	"6"	12414
	"Ohio"	"39"	"2003"	"2003"	"July"	"7"	13416
	"Ohio"	"39"	"2003"	"2003"	"August"	"8"	13129
	"Ohio"	"39"	"2003"	"2003"	"September"	"9"	13177
	"Ohio"	"39"	"2003"	"2003"	"October"	"10"	12817
	"Ohio"	"39"	"2003"	"2003"	"November"	"11"	11587
	"Ohio"	"39"	"2003"	"2003"	"December"	"12"	12243
	"Ohio"	"39"	"2004"	"2004"	"January"	"1"	12134
	"Ohio"	"39"	"2004"	"2004"	"February"	"2"	11666
	"Ohio"	"39"	"2004"	"2004"	"March"	"3"	12844
	"Ohio"	"39"	"2004"	"2004"	"April"	"4"	12311
	"Ohio"	"39"	"2004"	"2004"	"May"	"5"	12459
	"Ohio"	"39"	"2004"	"2004"	"June"	"6"	12601
	"Ohio"	"39"	"2004"	"2004"	"July"	"7"	13240
	"Ohio"	"39"	"2004"	"2004"	"August"	"8"	12537
	"Ohio"	"39"	"2004"	"2004"	"September"	"9"	12625
	"Ohio"	"39"	"2004"	"2004"	"October"	"10"	12324
	"Ohio"	"39"	"2004"	"2004"	"November"	"11"	11889
	"Ohio"	"39"	"2004"	"2004"	"December"	"12"	12324
	"Ohio"	"39"	"2005"	"2005"	"January"	"1"	11682
	"Ohio"	"39"	"2005"	"2005"	"February"	"2"	11008
	"Ohio"	"39"	"2005"	"2005"	"March"	"3"	12673
	"Ohio"	"39"	"2005"	"2005"	"April"	"4"	12244
	"Ohio"	"39"	"2005"	"2005"	"May"	"5"	12766
	"Ohio"	"39"	"2005"	"2005"	"June"	"6"	12719
	"Ohio"	"39"	"2005"	"2005"	"July"	"7"	12890
	"Ohio"	"39"	"2005"	"2005"	"August"	"8"	13374
	"Ohio"	"39"	"2005"	"2005"	"September"	"9"	12862
	"Ohio"	"39"	"2005"	"2005"	"October"	"10"	12254
	"Ohio"	"39"	"2005"	"2005"	"November"	"11"	11624
	"Ohio"	"39"	"2005"	"2005"	"December"	"12"	12292
	"Ohio"	"39"	"2006"	"2006"	"January"	"1"	11927
	"Ohio"	"39"	"2006"	"2006"	"February"	"2"	11577
	"Ohio"	"39"	"2006"	"2006"	"March"	"3"	12789
	"Ohio"	"39"	"2006"	"2006"	"April"	"4"	12023
	"Ohio"	"39"	"2006"	"2006"	"May"	"5"	12604
	"Ohio"	"39"	"2006"	"2006"	"June"	"6"	12837
	"Ohio"	"39"	"2006"	"2006"	"July"	"7"	13122
	"Ohio"	"39"	"2006"	"2006"	"August"	"8"	13648
	"Ohio"	"39"	"2006"	"2006"	"September"	"9"	13149
	"Ohio"	"39"	"2006"	"2006"	"October"	"10"	12614
	"Ohio"	"39"	"2006"	"2006"	"November"	"11"	12047
	"Ohio"	"39"	"2006"	"2006"	"December"	"12"	12256
	"Oklahoma"	"40"	"2003"	"2003"	"January"	"1"	4137
	"Oklahoma"	"40"	"2003"	"2003"	"February"	"2"	3932
	"Oklahoma"	"40"	"2003"	"2003"	"March"	"3"	4134
	"Oklahoma"	"40"	"2003"	"2003"	"April"	"4"	4151
	"Oklahoma"	"40"	"2003"	"2003"	"May"	"5"	4178
	"Oklahoma"	"40"	"2003"	"2003"	"June"	"6"	4220
	"Oklahoma"	"40"	"2003"	"2003"	"July"	"7"	4540
	"Oklahoma"	"40"	"2003"	"2003"	"August"	"8"	4483
	"Oklahoma"	"40"	"2003"	"2003"	"September"	"9"	4513
	"Oklahoma"	"40"	"2003"	"2003"	"October"	"10"	4451
	"Oklahoma"	"40"	"2003"	"2003"	"November"	"11"	3901
	"Oklahoma"	"40"	"2003"	"2003"	"December"	"12"	4341
	"Oklahoma"	"40"	"2004"	"2004"	"January"	"1"	4095
	"Oklahoma"	"40"	"2004"	"2004"	"February"	"2"	3880
	"Oklahoma"	"40"	"2004"	"2004"	"March"	"3"	4372
	"Oklahoma"	"40"	"2004"	"2004"	"April"	"4"	4125
	"Oklahoma"	"40"	"2004"	"2004"	"May"	"5"	4044
	"Oklahoma"	"40"	"2004"	"2004"	"June"	"6"	4260
	"Oklahoma"	"40"	"2004"	"2004"	"July"	"7"	4427
	"Oklahoma"	"40"	"2004"	"2004"	"August"	"8"	4405
	"Oklahoma"	"40"	"2004"	"2004"	"September"	"9"	4440
	"Oklahoma"	"40"	"2004"	"2004"	"October"	"10"	4432
	"Oklahoma"	"40"	"2004"	"2004"	"November"	"11"	4277
	"Oklahoma"	"40"	"2004"	"2004"	"December"	"12"	4549
	"Oklahoma"	"40"	"2005"	"2005"	"January"	"1"	4280
	"Oklahoma"	"40"	"2005"	"2005"	"February"	"2"	3937
	"Oklahoma"	"40"	"2005"	"2005"	"March"	"3"	4303
	"Oklahoma"	"40"	"2005"	"2005"	"April"	"4"	4096
	"Oklahoma"	"40"	"2005"	"2005"	"May"	"5"	4363
	"Oklahoma"	"40"	"2005"	"2005"	"June"	"6"	4341
	"Oklahoma"	"40"	"2005"	"2005"	"July"	"7"	4415
	"Oklahoma"	"40"	"2005"	"2005"	"August"	"8"	4530
	"Oklahoma"	"40"	"2005"	"2005"	"September"	"9"	4540
	"Oklahoma"	"40"	"2005"	"2005"	"October"	"10"	4354
	"Oklahoma"	"40"	"2005"	"2005"	"November"	"11"	4165
	"Oklahoma"	"40"	"2005"	"2005"	"December"	"12"	4477
	"Oklahoma"	"40"	"2006"	"2006"	"January"	"1"	4299
	"Oklahoma"	"40"	"2006"	"2006"	"February"	"2"	3931
	"Oklahoma"	"40"	"2006"	"2006"	"March"	"3"	4554
	"Oklahoma"	"40"	"2006"	"2006"	"April"	"4"	4188
	"Oklahoma"	"40"	"2006"	"2006"	"May"	"5"	4451
	"Oklahoma"	"40"	"2006"	"2006"	"June"	"6"	4461
	"Oklahoma"	"40"	"2006"	"2006"	"July"	"7"	4605
	"Oklahoma"	"40"	"2006"	"2006"	"August"	"8"	4886
	"Oklahoma"	"40"	"2006"	"2006"	"September"	"9"	4807
	"Oklahoma"	"40"	"2006"	"2006"	"October"	"10"	4580
	"Oklahoma"	"40"	"2006"	"2006"	"November"	"11"	4648
	"Oklahoma"	"40"	"2006"	"2006"	"December"	"12"	4606
	"Oregon"	"41"	"2003"	"2003"	"January"	"1"	3607
	"Oregon"	"41"	"2003"	"2003"	"February"	"2"	3488
	"Oregon"	"41"	"2003"	"2003"	"March"	"3"	3854
	"Oregon"	"41"	"2003"	"2003"	"April"	"4"	3829
	"Oregon"	"41"	"2003"	"2003"	"May"	"5"	4054
	"Oregon"	"41"	"2003"	"2003"	"June"	"6"	4022
	"Oregon"	"41"	"2003"	"2003"	"July"	"7"	4136
	"Oregon"	"41"	"2003"	"2003"	"August"	"8"	3942
	"Oregon"	"41"	"2003"	"2003"	"September"	"9"	3944
	"Oregon"	"41"	"2003"	"2003"	"October"	"10"	3852
	"Oregon"	"41"	"2003"	"2003"	"November"	"11"	3555
	"Oregon"	"41"	"2003"	"2003"	"December"	"12"	3670
	"Oregon"	"41"	"2004"	"2004"	"January"	"1"	3568
	"Oregon"	"41"	"2004"	"2004"	"February"	"2"	3533
	"Oregon"	"41"	"2004"	"2004"	"March"	"3"	3872
	"Oregon"	"41"	"2004"	"2004"	"April"	"4"	3680
	"Oregon"	"41"	"2004"	"2004"	"May"	"5"	3945
	"Oregon"	"41"	"2004"	"2004"	"June"	"6"	3921
	"Oregon"	"41"	"2004"	"2004"	"July"	"7"	4237
	"Oregon"	"41"	"2004"	"2004"	"August"	"8"	3856
	"Oregon"	"41"	"2004"	"2004"	"September"	"9"	3900
	"Oregon"	"41"	"2004"	"2004"	"October"	"10"	3788
	"Oregon"	"41"	"2004"	"2004"	"November"	"11"	3568
	"Oregon"	"41"	"2004"	"2004"	"December"	"12"	3810
	"Oregon"	"41"	"2005"	"2005"	"January"	"1"	3625
	"Oregon"	"41"	"2005"	"2005"	"February"	"2"	3213
	"Oregon"	"41"	"2005"	"2005"	"March"	"3"	3989
	"Oregon"	"41"	"2005"	"2005"	"April"	"4"	3967
	"Oregon"	"41"	"2005"	"2005"	"May"	"5"	3842
	"Oregon"	"41"	"2005"	"2005"	"June"	"6"	4115
	"Oregon"	"41"	"2005"	"2005"	"July"	"7"	3959
	"Oregon"	"41"	"2005"	"2005"	"August"	"8"	4184
	"Oregon"	"41"	"2005"	"2005"	"September"	"9"	3885
	"Oregon"	"41"	"2005"	"2005"	"October"	"10"	3717
	"Oregon"	"41"	"2005"	"2005"	"November"	"11"	3602
	"Oregon"	"41"	"2005"	"2005"	"December"	"12"	3824
	"Oregon"	"41"	"2006"	"2006"	"January"	"1"	3732
	"Oregon"	"41"	"2006"	"2006"	"February"	"2"	3581
	"Oregon"	"41"	"2006"	"2006"	"March"	"3"	4173
	"Oregon"	"41"	"2006"	"2006"	"April"	"4"	3900
	"Oregon"	"41"	"2006"	"2006"	"May"	"5"	4172
	"Oregon"	"41"	"2006"	"2006"	"June"	"6"	4219
	"Oregon"	"41"	"2006"	"2006"	"July"	"7"	4389
	"Oregon"	"41"	"2006"	"2006"	"August"	"8"	4529
	"Oregon"	"41"	"2006"	"2006"	"September"	"9"	4186
	"Oregon"	"41"	"2006"	"2006"	"October"	"10"	4066
	"Oregon"	"41"	"2006"	"2006"	"November"	"11"	3812
	"Oregon"	"41"	"2006"	"2006"	"December"	"12"	3930
	"Pennsylvania"	"42"	"2003"	"2003"	"January"	"1"	11612
	"Pennsylvania"	"42"	"2003"	"2003"	"February"	"2"	10976
	"Pennsylvania"	"42"	"2003"	"2003"	"March"	"3"	12092
	"Pennsylvania"	"42"	"2003"	"2003"	"April"	"4"	11881
	"Pennsylvania"	"42"	"2003"	"2003"	"May"	"5"	12467
	"Pennsylvania"	"42"	"2003"	"2003"	"June"	"6"	12276
	"Pennsylvania"	"42"	"2003"	"2003"	"July"	"7"	13066
	"Pennsylvania"	"42"	"2003"	"2003"	"August"	"8"	13019
	"Pennsylvania"	"42"	"2003"	"2003"	"September"	"9"	12818
	"Pennsylvania"	"42"	"2003"	"2003"	"October"	"10"	12377
	"Pennsylvania"	"42"	"2003"	"2003"	"November"	"11"	11269
	"Pennsylvania"	"42"	"2003"	"2003"	"December"	"12"	12106
	"Pennsylvania"	"42"	"2004"	"2004"	"January"	"1"	11719
	"Pennsylvania"	"42"	"2004"	"2004"	"February"	"2"	11145
	"Pennsylvania"	"42"	"2004"	"2004"	"March"	"3"	12446
	"Pennsylvania"	"42"	"2004"	"2004"	"April"	"4"	11841
	"Pennsylvania"	"42"	"2004"	"2004"	"May"	"5"	12092
	"Pennsylvania"	"42"	"2004"	"2004"	"June"	"6"	12252
	"Pennsylvania"	"42"	"2004"	"2004"	"July"	"7"	13015
	"Pennsylvania"	"42"	"2004"	"2004"	"August"	"8"	12604
	"Pennsylvania"	"42"	"2004"	"2004"	"September"	"9"	12379
	"Pennsylvania"	"42"	"2004"	"2004"	"October"	"10"	11763
	"Pennsylvania"	"42"	"2004"	"2004"	"November"	"11"	11715
	"Pennsylvania"	"42"	"2004"	"2004"	"December"	"12"	11777
	"Pennsylvania"	"42"	"2005"	"2005"	"January"	"1"	11665
	"Pennsylvania"	"42"	"2005"	"2005"	"February"	"2"	10934
	"Pennsylvania"	"42"	"2005"	"2005"	"March"	"3"	12172
	"Pennsylvania"	"42"	"2005"	"2005"	"April"	"4"	11885
	"Pennsylvania"	"42"	"2005"	"2005"	"May"	"5"	12368
	"Pennsylvania"	"42"	"2005"	"2005"	"June"	"6"	12353
	"Pennsylvania"	"42"	"2005"	"2005"	"July"	"7"	12757
	"Pennsylvania"	"42"	"2005"	"2005"	"August"	"8"	12940
	"Pennsylvania"	"42"	"2005"	"2005"	"September"	"9"	12805
	"Pennsylvania"	"42"	"2005"	"2005"	"October"	"10"	12167
	"Pennsylvania"	"42"	"2005"	"2005"	"November"	"11"	11442
	"Pennsylvania"	"42"	"2005"	"2005"	"December"	"12"	11895
	"Pennsylvania"	"42"	"2006"	"2006"	"January"	"1"	12013
	"Pennsylvania"	"42"	"2006"	"2006"	"February"	"2"	11313
	"Pennsylvania"	"42"	"2006"	"2006"	"March"	"3"	12564
	"Pennsylvania"	"42"	"2006"	"2006"	"April"	"4"	11772
	"Pennsylvania"	"42"	"2006"	"2006"	"May"	"5"	12685
	"Pennsylvania"	"42"	"2006"	"2006"	"June"	"6"	12542
	"Pennsylvania"	"42"	"2006"	"2006"	"July"	"7"	13069
	"Pennsylvania"	"42"	"2006"	"2006"	"August"	"8"	13625
	"Pennsylvania"	"42"	"2006"	"2006"	"September"	"9"	12945
	"Pennsylvania"	"42"	"2006"	"2006"	"October"	"10"	12564
	"Pennsylvania"	"42"	"2006"	"2006"	"November"	"11"	11886
	"Pennsylvania"	"42"	"2006"	"2006"	"December"	"12"	12112
	"Rhode Island"	"44"	"2003"	"2003"	"January"	"1"	1087
	"Rhode Island"	"44"	"2003"	"2003"	"February"	"2"	979
	"Rhode Island"	"44"	"2003"	"2003"	"March"	"3"	1084
	"Rhode Island"	"44"	"2003"	"2003"	"April"	"4"	1059
	"Rhode Island"	"44"	"2003"	"2003"	"May"	"5"	1136
	"Rhode Island"	"44"	"2003"	"2003"	"June"	"6"	1073
	"Rhode Island"	"44"	"2003"	"2003"	"July"	"7"	1241
	"Rhode Island"	"44"	"2003"	"2003"	"August"	"8"	1174
	"Rhode Island"	"44"	"2003"	"2003"	"September"	"9"	1166
	"Rhode Island"	"44"	"2003"	"2003"	"October"	"10"	1146
	"Rhode Island"	"44"	"2003"	"2003"	"November"	"11"	1003
	"Rhode Island"	"44"	"2003"	"2003"	"December"	"12"	1061
	"Rhode Island"	"44"	"2004"	"2004"	"January"	"1"	1044
	"Rhode Island"	"44"	"2004"	"2004"	"February"	"2"	975
	"Rhode Island"	"44"	"2004"	"2004"	"March"	"3"	1139
	"Rhode Island"	"44"	"2004"	"2004"	"April"	"4"	1101
	"Rhode Island"	"44"	"2004"	"2004"	"May"	"5"	1075
	"Rhode Island"	"44"	"2004"	"2004"	"June"	"6"	1127
	"Rhode Island"	"44"	"2004"	"2004"	"July"	"7"	1102
	"Rhode Island"	"44"	"2004"	"2004"	"August"	"8"	1111
	"Rhode Island"	"44"	"2004"	"2004"	"September"	"9"	1032
	"Rhode Island"	"44"	"2004"	"2004"	"October"	"10"	1055
	"Rhode Island"	"44"	"2004"	"2004"	"November"	"11"	982
	"Rhode Island"	"44"	"2004"	"2004"	"December"	"12"	1036
	"Rhode Island"	"44"	"2005"	"2005"	"January"	"1"	947
	"Rhode Island"	"44"	"2005"	"2005"	"February"	"2"	947
	"Rhode Island"	"44"	"2005"	"2005"	"March"	"3"	1018
	"Rhode Island"	"44"	"2005"	"2005"	"April"	"4"	1084
	"Rhode Island"	"44"	"2005"	"2005"	"May"	"5"	1139
	"Rhode Island"	"44"	"2005"	"2005"	"June"	"6"	1115
	"Rhode Island"	"44"	"2005"	"2005"	"July"	"7"	1162
	"Rhode Island"	"44"	"2005"	"2005"	"August"	"8"	1125
	"Rhode Island"	"44"	"2005"	"2005"	"September"	"9"	1073
	"Rhode Island"	"44"	"2005"	"2005"	"October"	"10"	1053
	"Rhode Island"	"44"	"2005"	"2005"	"November"	"11"	1051
	"Rhode Island"	"44"	"2005"	"2005"	"December"	"12"	983
	"Rhode Island"	"44"	"2006"	"2006"	"January"	"1"	950
	"Rhode Island"	"44"	"2006"	"2006"	"February"	"2"	943
	"Rhode Island"	"44"	"2006"	"2006"	"March"	"3"	1058
	"Rhode Island"	"44"	"2006"	"2006"	"April"	"4"	1006
	"Rhode Island"	"44"	"2006"	"2006"	"May"	"5"	1073
	"Rhode Island"	"44"	"2006"	"2006"	"June"	"6"	1068
	"Rhode Island"	"44"	"2006"	"2006"	"July"	"7"	1079
	"Rhode Island"	"44"	"2006"	"2006"	"August"	"8"	1075
	"Rhode Island"	"44"	"2006"	"2006"	"September"	"9"	1081
	"Rhode Island"	"44"	"2006"	"2006"	"October"	"10"	1063
	"Rhode Island"	"44"	"2006"	"2006"	"November"	"11"	961
	"Rhode Island"	"44"	"2006"	"2006"	"December"	"12"	1015
	"South Carolina"	"45"	"2003"	"2003"	"January"	"1"	4461
	"South Carolina"	"45"	"2003"	"2003"	"February"	"2"	4318
	"South Carolina"	"45"	"2003"	"2003"	"March"	"3"	4612
	"South Carolina"	"45"	"2003"	"2003"	"April"	"4"	4550
	"South Carolina"	"45"	"2003"	"2003"	"May"	"5"	4543
	"South Carolina"	"45"	"2003"	"2003"	"June"	"6"	4523
	"South Carolina"	"45"	"2003"	"2003"	"July"	"7"	4832
	"South Carolina"	"45"	"2003"	"2003"	"August"	"8"	4823
	"South Carolina"	"45"	"2003"	"2003"	"September"	"9"	4874
	"South Carolina"	"45"	"2003"	"2003"	"October"	"10"	4815
	"South Carolina"	"45"	"2003"	"2003"	"November"	"11"	4466
	"South Carolina"	"45"	"2003"	"2003"	"December"	"12"	4832
	"South Carolina"	"45"	"2004"	"2004"	"January"	"1"	4661
	"South Carolina"	"45"	"2004"	"2004"	"February"	"2"	4388
	"South Carolina"	"45"	"2004"	"2004"	"March"	"3"	4813
	"South Carolina"	"45"	"2004"	"2004"	"April"	"4"	4512
	"South Carolina"	"45"	"2004"	"2004"	"May"	"5"	4561
	"South Carolina"	"45"	"2004"	"2004"	"June"	"6"	4549
	"South Carolina"	"45"	"2004"	"2004"	"July"	"7"	4819
	"South Carolina"	"45"	"2004"	"2004"	"August"	"8"	4731
	"South Carolina"	"45"	"2004"	"2004"	"September"	"9"	4995
	"South Carolina"	"45"	"2004"	"2004"	"October"	"10"	4731
	"South Carolina"	"45"	"2004"	"2004"	"November"	"11"	4721
	"South Carolina"	"45"	"2004"	"2004"	"December"	"12"	5109
	"South Carolina"	"45"	"2005"	"2005"	"January"	"1"	4663
	"South Carolina"	"45"	"2005"	"2005"	"February"	"2"	4334
	"South Carolina"	"45"	"2005"	"2005"	"March"	"3"	4926
	"South Carolina"	"45"	"2005"	"2005"	"April"	"4"	4425
	"South Carolina"	"45"	"2005"	"2005"	"May"	"5"	4583
	"South Carolina"	"45"	"2005"	"2005"	"June"	"6"	4916
	"South Carolina"	"45"	"2005"	"2005"	"July"	"7"	4966
	"South Carolina"	"45"	"2005"	"2005"	"August"	"8"	5261
	"South Carolina"	"45"	"2005"	"2005"	"September"	"9"	5039
	"South Carolina"	"45"	"2005"	"2005"	"October"	"10"	4887
	"South Carolina"	"45"	"2005"	"2005"	"November"	"11"	4700
	"South Carolina"	"45"	"2005"	"2005"	"December"	"12"	5011
	"South Carolina"	"45"	"2006"	"2006"	"January"	"1"	5004
	"South Carolina"	"45"	"2006"	"2006"	"February"	"2"	4611
	"South Carolina"	"45"	"2006"	"2006"	"March"	"3"	5115
	"South Carolina"	"45"	"2006"	"2006"	"April"	"4"	4554
