"state","date","season","total_specimens","percap_a","percap_b"
"Maine",2010-11-06,2010,NA,0,NA
"Maine",2010-11-13,2010,11,0,0
"Maine",2010-11-20,2010,NA,0,NA
"Maine",2010-11-27,2010,NA,0,NA
"Maine",2010-12-04,2010,NA,0,NA
"Maine",2010-12-11,2010,NA,0,NA
"Maine",2010-12-18,2010,NA,0,NA
"Maine",2010-12-25,2010,13,0.0736846914158808,0.0736846914158808
"Maine",2011-01-01,2010,17,0.221054074247642,0
"Maine",2011-01-08,2010,10,0.294738765663523,0
"Maine",2011-01-15,2010,24,0.806328062635564,0.0733025511486876
"Maine",2011-01-22,2010,35,0.806328062635564,0.146605102297375
"Maine",2011-01-29,2010,36,0.879630613784252,0.513117858040813
"Maine",2011-02-05,2010,35,0.806328062635564,0.513117858040813
"Maine",2011-02-12,2010,62,1.83256377871719,0.733025511486876
"Maine",2011-02-19,2010,72,2.63889184135275,1.172840818379
"Maine",2011-02-26,2010,102,3.22531225054226,1.39274847182506
"Maine",2011-03-05,2010,76,2.19907653446063,0.659722960338189
"Maine",2011-03-12,2010,73,1.83256377871719,1.02623571608163
"Maine",2011-03-19,2010,86,2.12577398331194,1.02623571608163
"Maine",2011-03-26,2010,46,1.172840818379,0.513117858040813
"Maine",2011-04-02,2010,39,0.879630613784252,0.513117858040813
"Maine",2011-04-09,2010,19,0,0.219907653446063
"Maine",2011-04-16,2010,32,0.806328062635564,0.219907653446063
"Maine",2011-04-23,2010,26,0.586420409189501,0.146605102297375
"Maine",2011-04-30,2010,NA,0,NA
"Maine",2011-05-07,2010,NA,0,NA
"Maine",2011-05-14,2010,NA,0,NA
"Maine",2011-05-21,2010,NA,0,NA
"Maine",2011-05-28,2010,NA,0,NA
"Maine",2011-06-04,2010,NA,0,NA
"Maine",2011-06-11,2010,NA,0,NA
"Maine",2011-06-18,2010,NA,0,NA
"Maine",2011-06-25,2010,NA,0,NA
"Maine",2011-07-02,2010,NA,0,NA
"Maine",2011-07-09,2010,NA,0,NA
"Maine",2011-07-16,2010,NA,0,NA
"Maine",2011-07-23,2010,NA,0,NA
"Maine",2011-07-30,2010,NA,0,NA
"Maine",2011-08-06,2010,NA,0,NA
"Maine",2011-08-13,2010,NA,0,NA
"Maine",2011-08-20,2010,NA,0,NA
"Maine",2011-08-27,2010,NA,0,NA
"Maine",2011-09-03,2010,NA,0,NA
"Maine",2011-09-10,2010,NA,0,NA
"Maine",2011-09-17,2010,NA,0,NA
"Maine",2011-09-24,2010,NA,0,NA
"Maine",2011-10-01,2010,NA,0,NA
"Maine",2011-10-08,2010,NA,0,NA
"Maine",2011-10-15,2011,NA,0,NA
"Maine",2011-10-22,2011,15,0,0
"Maine",2011-10-29,2011,19,0,0
"Maine",2011-11-05,2011,14,0.0733025511486876,0
"Maine",2011-11-12,2011,17,0,0
"Maine",2011-11-19,2011,25,0,0
"Maine",2011-11-26,2011,28,0,0
"Maine",2011-12-03,2011,22,0,0
"Maine",2011-12-10,2011,27,0,0
"Maine",2011-12-17,2011,27,0,0
"Maine",2011-12-24,2011,27,0,0
"Maine",2011-12-31,2011,18,0,0.0733025511486876
"Maine",2012-01-07,2011,32,0.0733025511486876,0
"Maine",2012-01-14,2011,33,0,0
"Maine",2012-01-21,2011,24,0.145880835780484,0
"Maine",2012-01-28,2011,27,0.0729404178902422,0
"Maine",2012-02-04,2011,38,0.0729404178902422,0
"Maine",2012-02-11,2011,22,0.145880835780484,0
"Maine",2012-02-18,2011,26,0.0729404178902422,0
"Maine",2012-02-25,2011,28,0,0.0729404178902422
"Maine",2012-03-03,2011,26,0,0.0729404178902422
"Maine",2012-03-10,2011,38,0.145880835780484,0.145880835780484
"Maine",2012-03-17,2011,28,0.218821253670727,0
"Maine",2012-03-24,2011,27,0,0.0729404178902422
"Maine",2012-03-31,2011,20,0.364702089451211,0
"Maine",2012-04-07,2011,17,0.291761671560969,0.0729404178902422
"Maine",2012-04-14,2011,23,0.364702089451211,0
"Maine",2012-04-21,2011,21,0.364702089451211,0.0729404178902422
"Maine",2012-04-28,2011,17,0.364702089451211,0.218821253670727
"Maine",2012-05-05,2011,20,0.291761671560969,0.364702089451211
"Maine",2012-05-12,2011,25,0.437642507341453,0.0729404178902422
"Maine",2012-05-19,2011,20,0.291761671560969,0.218821253670727
"Maine",2012-05-26,2011,13,0.145880835780484,0.0729404178902422
"Maine",2012-06-02,2011,NA,0,NA
"Maine",2012-06-09,2011,NA,0,NA
"Maine",2012-06-16,2011,12,0.0729404178902422,0
"Maine",2012-06-23,2011,NA,0,NA
"Maine",2012-06-30,2011,NA,0,NA
"Maine",2012-07-07,2011,NA,0,NA
"Maine",2012-07-14,2011,NA,0,NA
"Maine",2012-07-21,2011,NA,0,NA
"Maine",2012-07-28,2011,NA,0,NA
"Maine",2012-08-04,2011,10,0,0
"Maine",2012-08-11,2011,NA,0,NA
"Maine",2012-08-18,2011,NA,0,NA
"Maine",2012-08-25,2011,NA,0,NA
"Maine",2012-09-01,2011,NA,0,NA
"Maine",2012-09-08,2011,NA,0,NA
"Maine",2012-09-15,2011,NA,0,NA
"Maine",2012-09-22,2011,NA,0,NA
"Maine",2012-09-29,2011,NA,0,NA
"Maine",2012-10-06,2011,NA,0,NA
"Maine",2012-10-13,2012,11,0,0
"Maine",2012-10-20,2012,NA,0,NA
"Maine",2012-10-27,2012,NA,0,NA
"Maine",2012-11-03,2012,18,0.0729404178902422,0
"Maine",2012-11-10,2012,16,0.364702089451211,0
"Maine",2012-11-17,2012,17,0.145880835780484,0
"Maine",2012-11-24,2012,21,0.291761671560969,0
"Maine",2012-12-01,2012,15,0.291761671560969,0
"Maine",2012-12-08,2012,23,0.0729404178902422,0.0729404178902422
"Maine",2012-12-15,2012,40,1.09410626835363,0
"Maine",2012-12-22,2012,66,2.7717358798292,0
"Maine",2012-12-29,2012,126,5.68935259543889,0.218821253670727
"Maine",2013-01-05,2012,161,7.07522053535349,0.0729404178902422
"Maine",2013-01-12,2012,122,4.57387460904262,0
"Maine",2013-01-19,2012,137,4.5012734247721,0.145202368541036
"Maine",2013-01-26,2012,87,2.75884500227968,0.0726011842705178
"Maine",2013-02-02,2012,55,1.16161894832829,0.145202368541036
"Maine",2013-02-09,2012,41,1.2342201325988,0
"Maine",2013-02-16,2012,27,0.508208289893625,0.0726011842705178
"Maine",2013-02-23,2012,17,0.145202368541036,0
"Maine",2013-03-02,2012,16,0.217803552811553,0.0726011842705178
"Maine",2013-03-09,2012,12,0,0.145202368541036
"Maine",2013-03-16,2012,11,0.145202368541036,0.0726011842705178
"Maine",2013-03-23,2012,NA,0,NA
"Maine",2013-03-30,2012,NA,0,NA
"Maine",2013-04-06,2012,11,0,0.217803552811553
"Maine",2013-04-13,2012,NA,0,NA
"Maine",2013-04-20,2012,NA,0,NA
"Maine",2013-04-27,2012,NA,0,NA
"Maine",2013-05-04,2012,NA,0,NA
"Maine",2013-05-11,2012,NA,0,NA
"Maine",2013-05-18,2012,NA,0,NA
"Maine",2013-05-25,2012,NA,0,NA
"Maine",2013-06-01,2012,NA,0,NA
"Maine",2013-06-08,2012,NA,0,NA
"Maine",2013-06-15,2012,NA,0,NA
"Maine",2013-06-22,2012,NA,0,NA
"Maine",2013-06-29,2012,NA,0,NA
"Maine",2013-07-06,2012,NA,0,NA
"Maine",2013-07-13,2012,NA,0,NA
"Maine",2013-07-20,2012,NA,0,NA
"Maine",2013-07-27,2012,NA,0,NA
"Maine",2013-08-03,2012,NA,0,NA
"Maine",2013-08-10,2012,NA,0,NA
"Maine",2013-08-17,2012,NA,0,NA
"Maine",2013-08-24,2012,NA,0,NA
"Maine",2013-08-31,2012,NA,0,NA
"Maine",2013-09-07,2012,NA,0,NA
"Maine",2013-09-14,2012,NA,0,NA
"Maine",2013-09-21,2012,NA,0,NA
"Maine",2013-09-28,2012,NA,0,NA
"Maine",2013-10-05,2012,NA,0,NA
"Maine",2013-10-12,2013,NA,0,NA
"Maine",2013-10-19,2013,NA,0,NA
"Maine",2013-10-26,2013,NA,0,NA
"Maine",2013-11-02,2013,NA,0,NA
"Maine",2013-11-09,2013,11,0.0726011842705178,0
"Maine",2013-11-16,2013,11,0.0726011842705178,0
"Maine",2013-11-23,2013,16,0,0
"Maine",2013-11-30,2013,16,0,0
"Maine",2013-12-07,2013,NA,0,NA
"Maine",2013-12-14,2013,21,0.363005921352589,0.0726011842705178
"Maine",2013-12-21,2013,22,0.290404737082071,0
"Maine",2013-12-28,2013,21,0.65341065843466,0.0726011842705178
"Maine",2014-01-04,2013,39,2.0328331595745,0.0726011842705178
"Maine",2014-01-11,2013,39,2.09633452294294,0.0722873973428599
"Maine",2014-01-18,2013,55,2.45777150965723,0.14457479468572
"Maine",2014-01-25,2013,66,2.96378329105725,0
"Maine",2014-02-01,2013,53,2.31319671497152,0
"Maine",2014-02-08,2013,62,1.8071849335715,0.14457479468572
"Maine",2014-02-15,2013,64,2.02404712560008,0
"Maine",2014-02-22,2013,66,1.73489753622864,0
"Maine",2014-03-01,2013,87,1.8071849335715,0
"Maine",2014-03-08,2013,55,0.795161370771458,0.14457479468572
"Maine",2014-03-15,2013,41,0.21686219202858,0.0722873973428599
"Maine",2014-03-22,2013,37,0.506011781400019,0.289149589371439
"Maine",2014-03-29,2013,32,0.289149589371439,0.433724384057159
"Maine",2014-04-05,2013,14,0.14457479468572,0.361436986714299
"Maine",2014-04-12,2013,27,0.0722873973428599,0.361436986714299
"Maine",2014-04-19,2013,26,0.0722873973428599,0.722873973428598
"Maine",2014-04-26,2013,25,0,0.433724384057159
"Maine",2014-05-03,2013,18,0,0.21686219202858
"Maine",2014-05-10,2013,15,0.14457479468572,0.14457479468572
"Maine",2014-05-17,2013,15,0.0722873973428599,0.14457479468572
"Maine",2014-05-24,2013,14,0.0722873973428599,0.433724384057159
"Maine",2014-05-31,2013,12,0,0
"Maine",2014-06-07,2013,NA,0,NA
"Maine",2014-06-14,2013,NA,0,NA
"Maine",2014-06-21,2013,NA,0,NA
"Maine",2014-06-28,2013,NA,0,NA
"Maine",2014-07-05,2013,NA,0,NA
"Maine",2014-07-12,2013,NA,0,NA
"Maine",2014-07-19,2013,NA,0,NA
"Maine",2014-07-26,2013,NA,0,NA
"Maine",2014-08-02,2013,NA,0,NA
"Maine",2014-08-09,2013,NA,0,NA
"Maine",2014-08-16,2013,NA,0,NA
"Maine",2014-08-23,2013,NA,0,NA
"Maine",2014-08-30,2013,NA,0,NA
"Maine",2014-09-06,2013,NA,0,NA
"Maine",2014-09-13,2013,NA,0,NA
"Maine",2014-09-20,2013,NA,0,NA
"Maine",2014-09-27,2013,NA,0,NA
"Maine",2014-10-04,2013,NA,0,NA
"Maine",2014-10-11,2014,10,0,0
"Maine",2014-10-18,2014,NA,0,NA
"Maine",2014-10-25,2014,12,0.14457479468572,0
"Maine",2014-11-01,2014,14,0.0722873973428599,0
"Maine",2014-11-08,2014,17,0,0
"Maine",2014-11-15,2014,26,0.14457479468572,0
"Maine",2014-11-22,2014,18,0.0722873973428599,0
"Maine",2014-11-29,2014,11,0.14457479468572,0
"Maine",2014-12-06,2014,42,0.939736165457178,0
"Maine",2014-12-13,2014,106,1.66261013888578,0
"Maine",2014-12-20,2014,151,3.10835808574297,0
"Maine",2014-12-27,2014,218,5.27698000602877,0
"Maine",2015-01-03,2014,266,7.51788932365742,0
"Maine",2015-01-10,2014,256,6.57815315820025,0.21686219202858
"Maine",2015-01-10,2014,277,7.20005644844256,0.0720005644844256
"Maine",2015-01-17,2014,340,11.4480897530237,0
"Maine",2015-01-24,2014,343,11.3040886240548,0.216001693453277
"Maine",2015-01-31,2014,343,9.93607789885073,0.216001693453277
"Maine",2015-02-07,2014,287,7.92006209328681,0.216001693453277
"Maine",2015-02-14,2014,233,4.39203443354996,0.144001128968851
"Maine",2015-02-21,2014,211,3.96003104664341,0.0720005644844256
"Maine",2015-02-28,2014,146,1.58401241865736,0.216001693453277
"Maine",2015-03-07,2014,136,1.58401241865736,0.504003951390979
"Maine",2015-03-14,2014,142,0.576004515875404,0.64800508035983
"Maine",2015-03-21,2014,109,0.576004515875404,0.792006209328681
"Maine",2015-03-28,2014,113,0.0720005644844256,0.864006773813107
"Maine",2015-04-04,2014,104,0,1.51201185417294
"Maine",2015-04-11,2014,104,0.0720005644844256,1.51201185417294
"Maine",2015-04-18,2014,93,0.0720005644844256,1.08000846726638
"Maine",2015-04-25,2014,86,0,0.792006209328681
"Maine",2015-05-02,2014,63,0,1.00800790278196
"Maine",2015-05-09,2014,43,0,0.576004515875404
"Maine",2015-05-16,2014,34,0,0.144001128968851
"Maine",2015-05-23,2014,11,0,0
"Maine",2015-05-30,2014,NA,0,NA
"Maine",2015-06-06,2014,NA,0,NA
"Maine",2015-06-13,2014,NA,0,NA
"Maine",2015-06-20,2014,NA,0,NA
"Maine",2015-06-27,2014,NA,0,NA
"Maine",2015-07-04,2014,NA,0,NA
"Maine",2015-07-11,2014,NA,0,NA
"Maine",2015-07-18,2014,NA,0,NA
"Maine",2015-07-25,2014,NA,0,NA
"Maine",2015-08-01,2014,NA,0,NA
"Maine",2015-08-08,2014,NA,0,NA
"Maine",2015-08-15,2014,NA,0,NA
"Maine",2015-08-22,2014,NA,0,NA
"Maine",2015-08-29,2014,NA,0,NA
"Maine",2015-09-05,2014,NA,0,NA
"Maine",2015-09-12,2014,NA,0,NA
"Maine",2015-09-19,2014,NA,0,NA
"Maine",2015-09-26,2014,NA,0,NA
"Maine",2015-10-03,2014,NA,0,NA
"Maine",2015-10-10,2015,NA,NA,NA
"Maine",2015-10-17,2015,NA,NA,NA
"Maine",2015-10-24,2015,NA,NA,NA
"Maine",2015-10-31,2015,NA,NA,NA
"Maine",2015-11-07,2015,NA,NA,NA
"Maine",2015-11-14,2015,NA,NA,NA
"Maine",2015-11-21,2015,NA,NA,NA
"Maine",2015-11-28,2015,NA,NA,NA
"Maine",2015-12-05,2015,NA,NA,NA
"Maine",2015-12-12,2015,NA,NA,NA
"Maine",2015-12-19,2015,NA,NA,NA
"Maine",2015-12-26,2015,50,0.0720005644844256,0
"Maine",2016-01-02,2015,56,0,0
"Maine",2016-01-09,2015,65,0,0
"Maine",2016-01-16,2015,55,0.071738636062008,0
"Maine",2016-01-23,2015,56,0,0
"Maine",2016-01-30,2015,67,0.071738636062008,0.071738636062008
"Maine",2016-02-06,2015,55,0.143477272124016,0
"Maine",2016-02-13,2015,59,0.071738636062008,0.35869318031004
"Maine",2016-02-20,2015,68,0.430431816372048,0.143477272124016
"Maine",2016-02-27,2015,99,0.932602268806104,0.143477272124016
"Maine",2016-03-05,2015,122,0.932602268806104,0.430431816372048
"Maine",2016-03-12,2015,118,1.50651135730217,0.573909088496064
"Maine",2016-03-19,2015,140,1.36303408517815,0.645647724558072
"Maine",2016-03-26,2015,143,1.57824999336418,0.502170452434056
"Maine",2016-04-02,2015,205,2.58259089823229,0.71738636062008
"Maine",2016-04-09,2015,229,2.86954544248032,1.50651135730217
"Maine",2016-04-16,2015,192,2.22389771792225,1.21955681305414
"Maine",2016-04-23,2015,133,1.50651135730217,1.07607954093012
"Maine",2016-04-30,2015,110,1.21955681305414,0.645647724558072
"Maine",2016-05-07,2015,100,0.932602268806104,0.502170452434056
"Maine",2016-05-14,2015,75,0.789124996682088,0.502170452434056
"Maine",2016-05-21,2015,64,0.215215908186024,0.430431816372048
"Maine",2016-05-28,2015,42,0.071738636062008,0.143477272124016
"Maine",2016-06-04,2015,NA,NA,NA
"Maine",2016-06-11,2015,NA,NA,NA
"Maine",2016-06-18,2015,NA,NA,NA
"Maine",2016-06-25,2015,NA,NA,NA
"Maine",2016-07-02,2015,NA,NA,NA
"Maine",2016-07-09,2015,NA,NA,NA
"Maine",2016-07-16,2015,NA,NA,NA
"Maine",2016-07-23,2015,NA,NA,NA
"Maine",2016-07-30,2015,NA,NA,NA
"Maine",2016-08-06,2015,NA,NA,NA
"Maine",2016-08-13,2015,NA,NA,NA
"Maine",2016-08-20,2015,NA,NA,NA
"Maine",2016-08-27,2015,NA,NA,NA
"Maine",2016-09-03,2015,NA,NA,NA
"Maine",2016-09-10,2015,NA,NA,NA
"Maine",2016-09-17,2015,NA,NA,NA
"Maine",2016-09-24,2015,NA,NA,NA
"Maine",2016-10-01,2015,NA,NA,NA
"Maine",2016-10-08,2016,NA,NA,NA
"Maine",2016-10-15,2016,NA,NA,NA
"Maine",2016-10-22,2016,NA,NA,NA
"Maine",2016-10-29,2016,NA,NA,NA
"Maine",2016-11-05,2016,NA,NA,NA
"Maine",2016-11-12,2016,NA,NA,NA
"Maine",2016-11-19,2016,NA,NA,NA
"Maine",2016-11-26,2016,NA,NA,NA
"Maine",2016-12-03,2016,NA,NA,NA
"Maine",2016-12-10,2016,NA,NA,NA
"Maine",2016-12-17,2016,NA,NA,NA
"Maine",2016-12-24,2016,NA,NA,NA
"Maine",2016-12-31,2016,61,0.502170452434056,0
"Maine",2017-01-07,2016,73,0.643551258857768,0.143011390857282
"Maine",2017-01-14,2016,77,0.929574040572332,0
"Maine",2017-01-21,2016,122,2.14517086285923,0
"Maine",2017-01-28,2016,104,1.85914808114466,0
"Maine",2017-02-04,2016,137,3.1462505988602,0.0715056954286409
"Maine",2017-02-11,2016,180,4.57636450743302,0
"Maine",2017-02-18,2016,241,5.29142146171943,0.500539868000486
"Maine",2017-02-25,2016,240,4.79088159371894,0.572045563429127
"Maine",2017-03-04,2016,240,3.71829616228933,0.500539868000486
"Maine",2017-03-11,2016,219,4.7193758982903,1.64463099485874
"Maine",2017-03-18,2016,231,3.5037790760034,2.00215947200194
"Maine",2017-03-25,2016,233,2.71721642628835,2.93173351257428
"Maine",2017-04-01,2016,170,2.14517086285923,2.71721642628835
"Maine",2017-04-08,2016,253,1.5731252994301,4.43335311657574
"Maine",2017-04-15,2016,220,1.35860821314418,4.57636450743302
"Maine",2017-04-22,2016,203,0.643551258857768,3.43227338057476
"Maine",2017-04-29,2016,163,0.143011390857282,2.71721642628835
"Maine",2017-05-06,2016,96,0.0715056954286409,1.07258543142961
"Maine",2017-05-13,2016,67,0.0715056954286409,0.500539868000486
"Maine",2017-05-20,2016,48,0,0.429034172571845
"Maine",2017-05-27,2016,50,0,0.0715056954286409
"Maine",2017-06-03,2016,NA,NA,NA
"Maine",2017-06-10,2016,NA,NA,NA
"Maine",2017-06-17,2016,NA,NA,NA
"Maine",2017-06-24,2016,NA,NA,NA
"Maine",2017-07-01,2016,NA,NA,NA
"Maine",2017-07-08,2016,NA,NA,NA
"Maine",2017-07-15,2016,NA,NA,NA
"Maine",2017-07-22,2016,NA,NA,NA
"Maine",2017-07-29,2016,NA,NA,NA
"Maine",2017-08-05,2016,NA,NA,NA
"Maine",2017-08-12,2016,NA,NA,NA
"Maine",2017-08-19,2016,NA,NA,NA
"Maine",2017-08-26,2016,NA,NA,NA
"Maine",2017-09-02,2016,NA,NA,NA
"Maine",2017-09-09,2016,NA,NA,NA
"Maine",2017-09-16,2016,NA,NA,NA
"Maine",2017-09-23,2016,NA,NA,NA
"Maine",2017-09-30,2016,18,0,0
"Maine",2017-10-07,2017,NA,NA,NA
"Maine",2017-10-14,2017,NA,NA,NA
"Maine",2017-10-21,2017,NA,NA,NA
"Maine",2017-10-28,2017,NA,NA,NA
"Maine",2017-11-04,2017,NA,NA,NA
"Maine",2017-11-11,2017,38,0.143011390857282,0
"Maine",2017-11-18,2017,70,0.429034172571845,0
"Maine",2017-11-25,2017,71,0.500539868000486,0
"Maine",2017-12-02,2017,77,0.500539868000486,0
"Maine",2017-12-09,2017,82,0.572045563429127,0.0715056954286409
"Maine",2017-12-16,2017,101,1.14409112685825,0
"Maine",2017-12-23,2017,95,1.64463099485874,0
"Maine",2017-12-30,2017,111,1.28710251771554,0
"Maine",2018-01-06,2017,142,1.42606054340037,0
"Maine",2018-01-13,2017,123,1.78257567925046,0.0713030271700185
"Maine",2018-01-20,2017,165,2.63821200529068,0.213909081510055
"Maine",2018-01-27,2017,255,4.06427254869105,0.213909081510055
"Maine",2018-02-03,2017,308,6.06075730945157,0.570424217360148
"Maine",2018-02-10,2017,362,6.84509060832178,0.713030271700185
"Maine",2018-02-17,2017,376,7.84333298870204,0.641727244530166
"Maine",2018-02-24,2017,222,2.85212108680074,0.570424217360148
"Maine",2018-03-03,2017,215,3.70775741284096,0.285212108680074
"Maine",2018-03-10,2017,179,2.63821200529068,0.356515135850093
"Maine",2018-03-17,2017,164,2.13909081510055,0.855636326040222
"Maine",2018-03-24,2017,152,1.42606054340037,0.570424217360148
"Maine",2018-03-31,2017,149,1.63996962491043,1.21215146189031
"Maine",2018-04-07,2017,136,1.56866659774041,0.855636326040222
"Maine",2018-04-14,2017,154,1.85387870642048,1.35475751623035
"Maine",2018-04-21,2017,104,0.641727244530166,1.28345448906033
"Maine",2018-04-28,2017,90,0.142606054340037,0.784333298870204
"Maine",2018-05-05,2017,57,0.213909081510055,0.49912119019013
"Maine",2018-05-12,2017,53,0.0713030271700185,0
"Maine",2018-05-19,2017,29,0.213909081510055,0.142606054340037
"Maine",2018-05-26,2017,19,0.0713030271700185,0
"Maine",2018-06-02,2017,NA,NA,NA
"Maine",2018-06-09,2017,NA,NA,NA
"Maine",2018-06-16,2017,NA,NA,NA
"Maine",2018-06-23,2017,NA,NA,NA
"Maine",2018-06-30,2017,NA,NA,NA
"Maine",2018-07-07,2017,NA,NA,NA
"Maine",2018-07-14,2017,NA,NA,NA
"Maine",2018-07-21,2017,NA,NA,NA
"Maine",2018-07-28,2017,NA,NA,NA
"Maine",2018-08-04,2017,NA,NA,NA
"Maine",2018-08-11,2017,NA,NA,NA
"Maine",2018-08-18,2017,NA,NA,NA
"Maine",2018-08-25,2017,NA,NA,NA
"Maine",2018-09-01,2017,NA,NA,NA
"Maine",2018-09-08,2017,NA,NA,NA
"Maine",2018-09-15,2017,NA,NA,NA
"Maine",2018-09-22,2017,NA,NA,NA
"Maine",2018-09-29,2017,NA,NA,NA
"Maine",2018-10-06,2018,41,0,0
"Maine",2018-10-13,2018,35,0,0
"Maine",2018-10-20,2018,48,0,0
"Maine",2018-10-27,2018,35,0,0
"Maine",2018-11-03,2018,45,0,0
"Maine",2018-11-10,2018,46,0,0
"Maine",2018-11-17,2018,55,0,0
"Maine",2018-11-24,2018,40,0,0
"Maine",2018-12-01,2018,46,0.0713030271700185,0
"Maine",2018-12-08,2018,50,0.213909081510055,0
"Maine",2018-12-15,2018,61,0.213909081510055,0
"Maine",2018-12-22,2018,68,0.142606054340037,0
"Maine",2018-12-29,2018,54,0.213909081510055,0
"Maine",2019-01-05,2018,93,0.497923304162141,0
"Maine",2019-01-12,2018,111,0.92471470772969,0
"Maine",2019-01-19,2018,124,1.28037421070265,0
"Maine",2019-01-26,2018,108,0.853582807135099,0
"Maine",2019-02-02,2018,177,2.91640792437825,0
"Maine",2019-02-09,2018,156,3.48546312913499,0
"Maine",2019-02-16,2018,238,4.83696924043223,0
"Maine",2019-02-23,2018,244,5.050364942216,0
"Maine",2019-03-02,2018,176,3.3431993279458,0
"Maine",2019-03-09,2018,185,4.83696924043223,0.0711319005945916
"Maine",2019-03-16,2018,200,4.62357353864845,0.355659502972958
"Maine",2019-03-23,2018,225,6.40187105351324,0.711319005945916
"Maine",2019-03-30,2018,211,3.98338643329713,0.782450906540507
"Maine",2019-04-06,2018,166,3.41433122854039,0.640187105351324
"Maine",2019-04-13,2018,171,2.91640792437825,1.13811040951346
"Maine",2019-04-20,2018,115,1.49376991248642,0.782450906540507
"Maine",2019-04-27,2018,87,0.995846608324282,0.142263801189183
"Maine",2019-05-04,2018,69,0.284527602378366,0.142263801189183
"Maine",2019-05-11,2018,43,0.142263801189183,0
"Maine",2019-05-18,2018,33,0.0711319005945916,0.284527602378366
"Maine",2019-05-25,2018,22,0,0
"Maine",2019-06-01,2018,22,0,0
"Maine",2019-06-08,2018,12,0,0
"Maine",2019-06-15,2018,20,0,0
"Maine",2019-06-22,2018,10,0,0
"Maine",2019-06-29,2018,NA,NA,NA
"Maine",2019-07-06,2018,NA,NA,NA
"Maine",2019-07-13,2018,NA,NA,NA
"Maine",2019-07-20,2018,NA,NA,NA
"Maine",2019-07-27,2018,NA,NA,NA
"Maine",2019-08-03,2018,NA,NA,NA
"Maine",2019-08-10,2018,NA,NA,NA
"Maine",2019-08-17,2018,NA,NA,NA
"Maine",2019-08-24,2018,NA,NA,NA
"Maine",2019-08-31,2018,11,0,0
"Maine",2019-09-07,2018,13,0,0
"Maine",2019-09-14,2018,NA,NA,NA
"Maine",2019-09-21,2018,25,0.0711319005945916,0
"Maine",2019-09-28,2018,31,0.0711319005945916,0
"Maine",2019-10-05,2019,34,0,0
"Maine",2019-10-12,2019,42,0,0
"Maine",2019-10-19,2019,44,0,0
"Maine",2019-10-26,2019,57,0,0
"Maine",2019-11-02,2019,57,0,0
"Maine",2019-11-09,2019,72,0,0.0711319005945916
"Maine",2019-11-16,2019,73,0,0.0711319005945916
"Maine",2019-11-23,2019,75,0,0
"Maine",2019-11-30,2019,62,0,0
"Maine",2019-12-07,2019,68,0,0.0711319005945916
"Maine",2019-12-14,2019,64,0.284527602378366,0.213395701783775
"Maine",2019-12-21,2019,78,0.426791403567549,0.142263801189183
"Maine",2019-12-28,2019,122,1.20924231010806,0.142263801189183
"Maine",2020-01-04,2019,112,0.851870387920478,0.354945994966866
"Maine",2020-01-11,2019,109,0.567913591946985,0.283956795973493
"Maine",2020-01-18,2019,124,0.851870387920478,1.0648379849006
"Maine",2020-01-25,2019,173,1.49077317886084,1.56176237785421
"Maine",2020-02-01,2019,182,1.56176237785421,1.8457191738277
"Maine",2020-02-08,2019,201,2.20066516879457,2.27165436778794
"Maine",2020-02-15,2019,234,2.69758956174818,3.05253555671505
"Maine",2020-02-22,2019,267,2.98154635772167,3.6914383476554
"Maryland",2010-10-16,2010,13,0,0
"Maryland",2010-10-23,2010,13,0,0
"Maryland",2010-10-30,2010,21,0,0.0169348870527708
"Maryland",2010-11-06,2010,34,0.0169348870527708,0
"Maryland",2010-11-13,2010,32,0.0169348870527708,0
"Maryland",2010-11-20,2010,30,0,0
"Maryland",2010-11-27,2010,42,0.101609322316625,0
"Maryland",2010-12-04,2010,26,0.0169348870527708,0
"Maryland",2010-12-11,2010,25,0.0508046611583124,0.0169348870527708
"Maryland",2010-12-18,2010,41,0.135479096422166,0
"Maryland",2010-12-25,2010,54,0.270958192844333,0.0169348870527708
"Maryland",2011-01-01,2010,72,0.42337217631927,0.0338697741055416
"Maryland",2011-01-08,2010,111,0.728200143269145,0.0338697741055416
"Maryland",2011-01-15,2010,116,0.771065466642954,0
"Maryland",2011-01-22,2010,145,1.57565551879212,0.0838114637655384
"Maryland",2011-01-29,2010,197,2.3970078636944,0.0335245855062154
"Maryland",2011-02-05,2010,209,2.63167996223791,0.0335245855062154
"Maryland",2011-02-12,2010,220,2.74901601150966,0.0670491710124307
"Maryland",2011-02-19,2010,227,2.64844225499101,0.0502868782593231
"Maryland",2011-02-26,2010,278,3.40274542888086,0.2179098057904
"Maryland",2011-03-05,2010,223,2.32995869268197,0.251434391296615
"Maryland",2011-03-12,2010,180,1.67622927531077,0.251434391296615
"Maryland",2011-03-19,2010,138,1.35774571300172,0.234672098543508
"Maryland",2011-03-26,2010,91,0.603442539111877,0.234672098543508
"Maryland",2011-04-02,2010,42,0.268196684049723,0.0838114637655384
"Maryland",2011-04-09,2010,44,0.234672098543508,0.0670491710124307
"Maryland",2011-04-16,2010,41,0.117336049271754,0.251434391296615
"Maryland",2011-04-23,2010,41,0.0335245855062154,0.2179098057904
"Maryland",2011-04-30,2010,14,0,0.0335245855062154
"Maryland",2011-05-07,2010,22,0.0502868782593231,0.0167622927531077
"Maryland",2011-05-14,2010,NA,0,NA
